3,Kovove klepani od predni napravy pri prejezdu nerovnosti,"Toto bude asi zajimat vsechny majitele Scal (vim o @Roman Dusek 33) se sedmistupnovym DSG. Znam zrejme dalsi puvod nezdraveho zvuku v podobe kovoveho klepani, ktere je slyset zejmena pri jizde do stoupani/pri malych rychlostech na zpomalovacich prazich:Tady si pockejte na 2. a 3. prah:Lehke klapnuti v 0:02 - tady se teda jede na 4. stupenServis totiz pri kontrole stabilizatoru, tlumicu atd. nic nezjistil a pri prejimce technik zminil, ze tato vada/""vlastnost"" byla dost casto resena u sedmistupnovych DSG, ktere ma i Scala. Kdyz clovek pohleda na webu, najde toho dost - zminim urcite tento zdroj na Octavia clubu, kde zminuji i TPI. Dnes jsem mel pujcenou relativne novou Scalu (MR2021, najeto cca 2000km) a delala to take.Zda se, ze je to vlastnost sedmistupnoveho DSG DQ 200 a deje se to napric koncernem. Btw. je to slysitelne i u videa k nove Octe "
3,snizeni podvozku,Cau Scalaci chysta se nekdo snizovat podvozek nebo uz ma snizeno
3,Vrzganie prednej napravy pri prudkom brzdeni a zastaveni,Ja pocujem pri prudsom zabrzdeni a naslednom uplnom zastaveni vrzgavy zvuk (od prednej napravy). Auto ma zatial 3000 km. Pri plynulom dobrzdeni to nepocut. Stretli ste sa niekto s niecim podobnym?
3,Brzdovy system,"Jen pro zajimavost, Scala bude mit nasledujici rozmery kotoucovych brzd:vpredu: 256x22mm, 276x24mmvzadu:  230x9mmvzadu buben: 228x42mmZajimavy je predevsim rozmer kotoucu pro vykonejsi verze, tedy 276x24mm - jsou mensi nez mely/maji vykonejsi verze Fabie pres vsechny generace, tedy 288x25mm."
3,Plastove podbehy zadnich kol,"Jsem od konce minuleho roku majitelemSkodyScala 1.0. 85KWChci se zeptat na jednu vec, ktere jsem si vsimnul az vcera kdyz jsem vymetal snih z plastu (podbehu) zadnich kol.U leveho zadniho kola je plast klasicky radius bez vystupku a u praveho je na kraji takovy vystupek (zlabek) nevim jak to popsat tak prikladam foto.V podstate to je asi nedulezite jen me to zajima proc. Zrejme, ze prava strana jede u krajnice kde jsou vice kaluze ??? Nebo jaky je duvod ?Je to normalni a nebo to spletli :-) Bohuzel v okoli zadna Scala neni tak nemohu kouknout.Diky za info"
3,Rozmery kol,"Chci se zeptat, koukal jsem na Scalu a na moznosti kol, co k tomu jsou, ale trosku mne desi, ze maximalni sire je 205. Nevim, zda to neni chyba nebo to je fakt. Pokud ano, myslim si, ze se trosku zblaznili... To i ta moje fabie ma 215tky. Cekal jsem, ze rozmer kol bude vetsi a bude zde i 225tka..."
3,Zimni pneumatiky a disky,Uz mate vybrane zimne pneumatiky?Mozete dat co sa tyka ceny a kvality nejaky typ? Vela km v zime nenabeham.
3,Klepani (tukani) v leve predni casti vozu - vadny silentblok ulozeni prevodovky,"chci se zeptat, neslysite obcas od levyho predniho kola, resp nekde z leve strany vepredutakovy lupnuti nebo klepnuti?u mne se objevujepri zarazeni rychlosti a naslednem pusteni spojky.nevim jestli to je tim, ze seprenese ten raz do motoru a nasledne do silentbloku. za jizdy neni slyset vubec nic, ale obcas kdyz jedu po hodne rozbite silnici v mensich rychlostech tak to slysim anebo jak jsem jiz zminoval, po zarazeni rychlosti a naslednem pusteni spojky.jel jsem kolem myho autorizaku, tak jsem se tam stavil a samozrejme technik pri projizdce neslysel nic co by se mu zdalo divny.neni to nic drastickyho, jen mne zajima, jestli nekdo neco podobnyho slysi ve svem voze. nebo cim by to jakoze mohlo byt. mozna je to normalni a jsem paranoidini, i to je moznost. "
3,Podlozky - delka naboje,"Nevite nekdo jaka je delka toho naboje jak se nasazuje kolo?Objednal jsem podlozky 12mm a chteji po me, abych to zmeril, ze to musi bejt dlouhy, aby to slo udelat se stredicim krouzkem...Nechcou se mi sundavat kola, mam CNG verzi a tudiz nemam ani zvedak na kolo... ale rekl bych, ze to bude minimalne 14mm... cimz padem bych mozna mohl mit klasicky 10mm bez strediciho osazeni."
3,Piskaji brzdy,"Tak opet dalsi nemile zjisteni. Jak se ochladilo, jiz v prosinci minuleho roku, zacaly silene piskat brzdy. Proste lokomotiva jak prase...Servis mi rika at je necham vycistit, ale chce to u rok stareho auta uz plne uhradit :-/Pokud je ale vycisti stale nechapu, proc by to tak hucelo az piskalo jen nekdy. Jednou v -5 jednou v +10 ale v lete byla pohoda...Tech zavad co je na mojem citigu uz zacina byt moc :-/Nemluve, ze behem te ledovky co byla tak mi ""umrznul"" drzak na parkovaci listek. Normalne prijdu do auta za 3 dny po opusteni a hle, drzak na palubni desce..."
3,Vymena brzdove kapaliny,Zdravim. V dilenske prirucce pro Citigo jsem nenasel utahovaci momenty odvzdusnovacich ventilu zadnich bubnovych brzd a odvzdusnovaciho ventilu spojky. Nemate nekdo tyto informace? Nasel jsem tam jen momenty na prednich trmenech (10 Nm).
3,Kryt pod motor VW UP!,"dnes jsem u VW prodejce objednaval sadu zadnich plastovych podbehu a zjistil jsem, ze pro VW UP! existuje i kryt pod motor. Ne tedy pro ""normalni"" UP!, ale pro e-UP!, prodejce mi ho ukazoval v Etce (s montaznim materialem stoji asi 3000 Kc). Tak se chci zeptat, zda nevite, jestli pasuje kryt pod motor z e-UPu! na ""normalni"" UP!? Mate ho tam nekdo?"
3,Osetreni podvozku,"chtel bych si na up!u nejak osetrit podvozek. Koroze tam zatim nikde zadna neni (krome naprav, tu je povrchova), plastizol taky nikde neni poruseny, takze to osetreni bude spise preventivni. Nevim ale, jestli ma prave smysl strikat na ten plastizol jeste nejaky gumoasfalt (nebo ty podobny cerny srajdy (bitumen)) - ten bych nastrikal jen na ty napravy. Ze bych (po poradnem umyti samozrejme) podvozek striknul jen nejakym voskem, napr.  nebo . Co vy na to?"
3,Lakovani Alu Kol,"Ahoj, nemate nekdo nekde zkusenosti s lakovnou Alu Kol okolo Prahy (nebo vlastne kdekoliv, ale osobni zkusenost prosim)? Nejen na VW ale i na jiny auto v rodine bych potreboval hodit dve sady do cerny. Komunikuju s nejakyma, ale s tema je to dost zdlouhavy, odpovidaji za 3 dny. Ale recenze maji solidni."
3,Kola na zimu,"Od letosniho leta vlastnime citigo sport, r.v.2013. Chtel jsem zakoupit zimni pneu a mel jsem moznost od kamarada zakoupit rok jete. Ale koukal jsem na rozmer disku, ktery mam letni typ Auriga 5,5J x 15"" a dulezite ET41. Kdyz jsem zkousel namontovat zimni kolo, sice pasovalo, ale po roztoceni malinko drhlo,p.p. o trmeny brzd. Hodnota ET je 35. Sice jsem koukal do technicaku a tam je zapsana take hodnota ET35. Tak nevim, jestli muzu tyto zimni disky pouzit, aniz bych poskodil bud disk a nebo trmeny brzd. Nema s tim nekdo zkusenost ? Jinak v nabidce zimnich disku na citigou na eshopu Skodovky ani jine disky nez ET35 nejsou. Diky za rady !"
3,Zvednuti vozidla - Citigo,"Nechci zakladat samostatne tema, protoze moje otazka souvisi tak trochu i s tim, co se zde probira, protoze jste museli pri montazi podbehu svoje auti zvedat heverem a tak se ptam tady... Nikde jsem nenasel, kde jsou body na podlaze, kam se muze umistit jiny zvedak, nez je ve vybave auta - tam je to jasne a jsou tam vyznaceny na prazich prislusne body. Co kdyz ale budu chtit pouzit treba stranovy hydraulicky zvedak? Jde mi o to, abych ho nekde nestrcil a nepromackl si podlahu. Treba u jednickove Octavie jsou body pro tento typ zvedaku na takovych vystupcich prolisu podlahy. Vi nekdo, jak je to tady? Diky."
3,Dojezdove kolo,"Dneska sem prehazoval na aute kola a jen pro zajimavost sem vyndal rezervu a k memu prekvapenisem zjistil, ze tam je klasicky plechovy disk s normalni pneumatikou (stejnou jako mam na letnich) akorat je na nem nalepka max 80 km/h a 50km. Predpokladam ze za to muze zase nejaka smernice EU protoze nevidim jediny rozumny duvod proc tam davat plnohodnotne kolo a uvadet ho jako dojezdove."
3,Obcas tahne rizeni do strany,"Zdravim, parkrat za historii auta (144000 km) se mne stalo, ze auto tahlo do strany. Vzdy to nejak samo prestalo, tak jsem to neresil.Dnes se mne to ale stalo na delsi ceste, takze jsem se na to trochyzameril. Zacalo to na zacatku zpatecni cesty v Rakousku. Auto tahlo citelne do struhy, musel jsem ho znatelne drzet, aby jelo rovne. Vetrem to nebylo. Delalo to porad bez ohledu, zda byla silnice hlavni (Bundesstrasse) nebo nejaka vedlejsi cesta. Zkousel jsem parkrat prudceji zabrzdit, ostreji klickovat, nic nepomohlo.Na Hatich na OMV jsem zkontroloval tlak, vse ok, zkontroloval zda se nehreje nejake kolo, take ok. Po odjeti z OMV to porad tahlo do strany. Pak jsem projel Chvalovicemi, za nimi je usek kde jsou celkem podelne koleje a za nimi pred Znojmem uz to netahlo. Pak az domu jelo opet auto jak po kolejich, proste zahada.Proto se ptam, zda se s timto nebo necim podobnym nesetkal, pripadne nejake napady cim by to mohlo byt? Me napadle posilovac, pokud je elektricky, tak jestli to nemohl zpusobovat on. Ale zase proc by to prestalo delat behem jizdy?"
3,vyfukova inspirace,nasel jsem neco pro fandy vyfuku
