1,Fabia Junior 2002 - svieti kontrolka motora,"Zdravim, chcela by som sa spytat, ci niekto absolvoval prepalenie softwaru na Fabii Juniorke (rok vyroby 2002, 1.0 )?? Svieti mi kontrolka motora, v podstate od novoty ako sa to auto kupilo. Boli tam x-krat menene lamdy a robene vsemozne ukony, na chvilu to vzdy zhaslo ale po nejakej dobe zacala kontrolka opat svietit. Najnovsie mi v servise povedali, ze je tam chybny software,ale ze to robia zvacsa len autorizovane servisy. Mate s tym niekto skusenost?? Autorizovanemu servisu by som sa rada vyhla, nakolko v tych to do poriadku aniked bolo v zaruke nedali."
3,Yeti vydava divny zvuk pri couvani,"Skoda yeti 2.0 Tdi 81kw 4x2 s ESP a Asistentem rozjezdu do kopce vydava pri couvani a vetsim natoceni volantu (ne vzdy) divny jednorazovy zvuk, zvukovy projev spojen s nepatrnou odezvou v brzdovem pedalu.Zvuk je velice neprijemny, podobny jako kdyz prejedete nejaky predmet..Nevite co s tim muze byt?Na prilozenem videu cca 4. sekunda videa - je to slyset - obzvlaste kdyz mate repro vice nahlas. "
1,Jaky olej pro 1.6 MPI,"zdarec,mam prosbu Octavii vlastnim teprve 4mesice a ted me ceka vymena oleje chci se zeptat jestli auticko bude spokojeno s olejem Shell Rimulla 5w-30 nebo radsi neco jineho,jedna se o 1,6 74kw dik za rady"
3,"Podvozek - jizda, komfort, hlasitost v interieru","1.6TDi 16"" zimni pneu ( 0 - 1000km )hlasitost v interieru - skvele odhlucneni, ticha klidna jizda, bez pronikani jakehokoliv neprijemneho zvuku z podvozku a ze silnice.jizda - vyladeni podvozku navozuje pocit bezpecneho plujiciho vozidla ktery se nebojacne vznasi nad silenostmi ceskych silnic, citlivost na zmenu smeru jizdy je nutno si zvyknout, ale na druhou stranu stabilne drzi stopu, lehke zmeny smeru jsou velmi presne prenaseny do podvozku.rychlejsi jizda - stabilita 100%,predjizdeni/zmena pruhu opet 100%, bez ztraty pocitu kam to auto jede ( jako u jinych SUV )popojizdeni - stabilita 100%, skveli vyhled z vozukomfort - stale si obstojne drzi naskok nad vsim co jsem zatim ridil"
1,"Octavia 1,2 TSI - sviti kontrolka motoru","Zdravim.Prosim o pomoc.Svieti kontrolka ....System kontroly vyfukovych plynov....Po kontrole VCDS Autodiagn.vypisal 5 zavad- 7114 , 7118 , 7120 , 6371 , 11731- ROD - Neznamy chybovy kod.Pred tym/cca 1000km nazad/motor silne zacal vynechavat,vymenil som benz.filter,odvtedy bol pokojny.Vdaka."
1,Fabia 1.9 TDI PD 74 kW - motorovy olej + filtr,Kolik prijde oleje do tdi? v dp to nemuzu najit 
3,Bezpecnostni srouby kol,"Je to takova drobnost, ale presto se majitelu Karoqu zeptam - meli jste pri dodani vozidlo vybavene bezpecnostnimi srouby kol?Ja dostal informaci, ze se jimi vozidla standardne nevybavuji a musel jsem je dokoupit (coz me docela udivilo). V manualu k vozu se o bezpecnostnich sroubech a nastavci na ne pise (str. 277 manualu, vydani 11/2018)."
3,H&R  VS. Eibach sportove pruziny pre superb II,Ahoj chcel by som na svojho superb II nahodit sportove pruziny len sa neviem rozhodnut medzi dvoma znackam. Viete poradit pomer komfot a dobre vlastnosti.H&R Federn Skoda SuperbEibach Federn Pro-KitTie H&R pasuju aj na superb II overil som to up redajcu podla zatazenia napr.
1,2.0 TDI 85kw Spotreba,"Po 5 tydnech a 5000 km se podelim o spotrebu, ktera me mile prekvapila.Ostrava -> Makarska = 4.7 l / 100 km (Pohodova jizda + 1,5 hodiny v kolone)Makarska -> Ostrava = 5.6 l / 100 km (Velmi svizna jizda a caste vyuzivani vykonu)/ Cesta do a z Chorvatska bylo auto plneOstrava -> Petrovice u Karvine = 3.5 l / 100 km (Pohodova jizda lehce nad limity)Ostrava -> Vitkov -> Ostrava = 3.8 l / 100 km (Pohodova jizda lehce nad limity)Ve vysledku 5100 km a prumer 4.7 l / 100 km (Chorvatsko, Vyjezd na Biokovo[sv. Jura], Beskydy, Ostrava a okoli)"
1,"Dilema1,8TSi nebo 2,0TDi 81kW 4x4","Ahojte Yetaci, mam velke dilema, v breznu si jdu objednat noveho Yetiho a nemuzu se rozhodnout, jestli to bude 1,8TSi nebo 2,0Tdi 81kW 4x4. Moje propozice jsou nasledujici: Rocne najezdim 15 000km, z toho 50% dalnice, 40% okresky, 10% mesto. Denni jezdeni do prace, 18km tam a 18km zpet, jinak nejake ty vylety a rodinne navstevy. V konfiguratoru jsem si sestavil 1,8 TSi Fresh I za 575 000kc a 2,0 TDi 81kW 4x4 za 535 000kc, cenovy rozdil 40 000kc ve prospech TDi. Momentalne vlastnim Fabii 1,9TDi 74kW, tu mam jiz 6 let a dlouhodoby prumer spotreby je 5,5 az 5,7 litu. Naftak je sice v tomto pripade u Yetiho levnejsi a jezdi za min, ale zase naklady na udrzbu a pripadne opravy jsou vyssi (u Fabie uz jsem menil dvouhmotovy setrvacnik a oprava  16 000kc, vymena oleje casteji nez u benzinu). Vyhodu benzinu zase vidim v tom, ze lepe snasi studene starty, v zime se clovek nemusi bat, ze nenastartuje, nepotrebuje velkou baterku, jako nafta, nepotrebuje aditiva proti zamrzani paliva, neni potreba resit drahe vstriky a zhavice a lama si hlavu s tim, u ktere benzinky mi prodaji naftu, na kterou to nepojede a nebo jeste hur treba poskodi motor. Po nastartovani muze clovek okamzite vyrazit bez nejakeho prohrivani motoru. A konkretne u 1,8TSi se mi navic libi ten vykon, ale zase neni pro me zivotne dulezity. Byt ta spotreba trochu nizsi, tak jdu jednoznacne do TSi. Budu vdecny za jakoukoliv radu ohledne tohoto vyberu. Dekuji."
5,Zatekani do vozu,"Ahojky, zateka mi pod koberecky na cele prave strane. Nevite nekdo, kudy by tam mohlo zatekat ?"
4,Kryt predniho reflektoru,"Ta mrcha plastova se mi rozbila a samostatne koupit nejde. Takze kdyby jste ho doma nekdo meli, nejlepe Opava, OV a okoli, tak bych byl jedine rad. "
5,Mirrorlink,"den, dokaze mi prosim nekdo poradit. Samsung prestalnabizet certifikaty mirrollink,da se nekde jinde stahnout, abych mohl vaute Skoda Kodiaq pouzivat navigaci Sygic. Mam stazeny AA, ale ta nepodporuje Sygic. Dekuji za tipy"
1,"1,2 nejde nastartovat","Ahoj, prosim o radu. Kamaradovou o2fl/2011, 1,2tsi 77kW, nejde nastartovat, starter toci, baterie ok. Diagnostika vyhodila chyby v motoru: 10964 - ROD - Neznamy chybovy kod - Kontrolka zavad ZAP; 10976 - ROD - Neznamy chybovy kod - Kontrolka zavad ZAP; a jedna chyba z CAn Gateway 00469 - datovy BUS displej provoz po jednom vodici, 011 - preruseni - Sporadicka. Diky"
6,Problem s navigaciou Amundsen,"Mne zas robi problem, ze mi nejde pocasie a ani spravy vyhadzuje mi tuto hlazku co je na fotkach. Pytal som sa v skode, ze vraj maju nejaky problem a asi to neopravili."
5,Vyhrivany volant,"Ahoj, mel bych namet na projekt... Dalo by se nenako dobastliit vyhrivani volanantu do SII pred fl? Mam MF volant s padoy pro razeni."
1,Neznama chyba motoru,"Panove a damy,potreboval bych nyni pomoct.Tchan vlastni roomster,1.2 TDI,kod motoru CFWA a dnes se mu stalo ze se mu rozsvitilo zhaveni,vrtulnik a motor sel do nouzaku.Tak jsem mu to napichnul na diagnostiku a vypsalo to dole uvedenou chybu. VIS kod chyby nezna,na internetu jsem bohuzel taky nic nenasel a ani na strankach ross-tech chyba neni k nalezeni. Dosel jsem k tomu ze to je nejaka regulace tlaku turba,ale na co se zamerit,to fakt nevim. Prosim o pomoc. Address 01: Engine Labels: 03P-906-021-CFW.clbControl Module Part Number: 03P 906 021 H HW: 03P 906 021 AQ Component and/or Version: R3 1.2 DCM3.7 H06 8405 Software Coding: 00114014000400080000 Work Shop Code: WSC 13765 031 00125 ASAM Dataset: EV_ECM12TDI03103P906021H 001006 (SK25) ROD: EV_ECM12TDI03103P906021.rod VCID: 2D508AB77C7D222972-80781 Fault Found:16251 - Boost Pressure Regulation P0299 00 [216] - Control Range Not Reached MIL ON - Intermittent - Confirmed - Not Tested Since Memory Clear Freeze Frame: Fault Status: 00000001 Fault Priority: 2 Fault Frequency: 3 Mileage: 118049 km Date: 2080.14.20 Time: 08:45:12 Engine speed: 2331.50 /min Normed load value: 98.4 % Vehicle speed: 106 km/h Coolant temperature: 96 C Intake air temperature: 25 C Ambient air pressure: 970 mbar Voltage terminal 30: 14.039 V Unlearning counter according OBD: 251 Crankshaft speed (RPM): 2304 /min Normed load value: 98.4 % EGR solenoid valve: actual value-PWM rate: 50.2 % OBD EGR position control-Position: 50.2 % Engine torque: 200 Nm Outside air temperature: 20 C Coolant temperature at radiator outlet: actual value: 96 C Fuel temperature: 34 C Outside air temperature: 20 CReadiness: 0000 0000"
1,Termostat 1.4 MPi,"Na Fabii 1,4 50kW, r.v. 2001, se mi zacal spatne zahrivat motor. Rucicka teploty chlad. kapaliny stoupa jen pomalu nahoru a do stredu se dostane jen ve meste, kde se casto stoji na semaforech. Pokud jedu z kopce za chvili klesne, kdyz se motor zatizi zase trochu vystoupa. Myslite, ze je to termostat nebo cidlo (cidlo bych dokazal vymenit sam)? Ja myslim, ze je to termostat. "
1,CHIP Tuning,"Ahojte, len ma zaujima, ci niekto z Vas uvazuje o chiptuningu 77kw Rapidu.nasiel som napr.:A ako by to bolo potom napr. so zarukou, po najazdeni kolkych km by ste isli do chipu (od noveho vozidla, lebo predpokladam, ze az po zabehu) a podobne veci, co koho napadne."
5,Oprava-napnuti rolety octavia 1 combi,"Vyndam roletu z auta, na prave stane do diry si strcim sroub 6mm aspon 30 mm dlouhy, nebo nejakou tycku a postavim tou pravou stranou na zem. Zatlacim, a na leve strane, tu mam ted nahore, vyjede tyc z prostredka rolety, ta je zajistena takovou malou trubickou a tu vyndame, bacha moc ji nemackat, pak jde blbe zpatky. Pak vytahnu celou tu levou plastovou koncovku ven z rolety. Spicatyma klestema vytahnu podlozku a takovy plastovy bily kolecko spojeny s napinaci pruzinou, jak ho vytahnes tak se jeste dorozmota.To kolecko je potreba ve smeru hodinovych rucicek co nejvice natahnout, opravdu hodne a zasunout zpet, pak nasadit krytku do stredove tycky zasunout zajistovaci trubicku a je to. Snad to nekomu pomuze, me se sama po vyndani rozskocila tak jsem se s tim docela natrapil a pri tom je to docela jednoduchy."
1,Priemerna spotreba,"Ahojte dnes som presiel cca 250 km s prestavkami v nakupnom centre. 2x a vzdy mam priemernu spotrebu od startu 4,5 akoby sa na tom cisle zasekla. Rano ked som presiel cca 100 km ukazovalo 4,2 a potom len 4,5.Moze to byt nahoda alebo nieco je chybne? Ostatne udaje ako rychlost, okamzita spotreba dojazd ukazuje ok."
3,Buchanie na prednej naprave,"vcera mi zacalo nieco buchat na prednej naprave. Pokial motor taha, buchanie nepocut. Ale akonahle pustim plyn- otacky idu dole a vtedy zacnu dost vyrazne buchance (povedal by som ze blizsie k vodicovej strane). Nepomoze ani zaradenie neutralu, ani zmacknutie spojky. Nemate niekto tusenie co by to mohlo byt? Auto ma 225000km, nic okrem rozvodov nebolo menene..."
1,favorit-dobijeni,"Zdravim,potreboval bych poradit.Kdyz zmerim napeti na kabliku od altiku tak je tam neco kolem 15V a kdyz ho pripojim na baterku tak to ukazuje sotva 13,2V bez zapnutych spotreb. ( svetla,ventilator.....) je tam nekde nejake relatko nebo tak neco??? Je to fa 135 LSE r.v.93"
6,Bezdratove Android auto,"Scala a Kamiq ma od leta 2019, bezdratove android auto, zajimalo me zda u Kodiaqa je to jen o firmware, nebo i o jednotce v aute. Pokud by se musela resit vymena jednotky v auteje jednodussi si koupit nejaky USB CARPLay adapter a ten mit stale v aute pripojeny."
