1,"Slabsi vykon, tiche cvakani","Zdar, bank 2 senzor 2 je lambda sonda - v tomto pripade vyhrivani lambda sondy (dva bile kabely). Je to prava polovina motoru druha lambda. Ovsem pokud je auto na LPG, nemely by lambdy mit na vykon vliv. Nekdy ovsem tento problem zpusobuji jen stare svicky, ktere hure pali a tim se meni emise-mene pravdepodobne. Vstrikovani (v diagnostice se spis ukazuje kompenzace vstrikovaneho mnozstvi): mohlo by byt zpusobeno spise uz spatnymi tlaky vzhledem ke stari motoru. U prestavby na LPG u 2,8 ovsem vstriky docela vesele odchazeji a to spise horsimi mazacimi schopnostmi LPG. Mohla by to byt i kombinace obojiho - tedy horsi vstriky a ztrata kompreseUrcite zacit vymenou svicek a bylo by dobre, az svicky sundas zmerit kompresi vsech valcu. Pokud bude tlak u vsech valcu dobry (coz myslim vzhledem ke stari motoru ze nebude), tak mas castecne vyhrano. V tom pripade tedy zacit vymenou svicek a kontrolou a ev.repasi vstrikovacu. Tomu by nasvedcovalo i to tiche cvakani (spatny vstrik). Cvakani by mohly zpusobovat i vadne hydrostely, tam ovsem je ""cvakani"" razantne slysitelne. Zaroven zkontroluj i kabely od obou civek ke svickam.Takze se zamer na tyto body:svicky a kabelykompresni tlak valcukontrola vstrikovacu"
1,Ucebni pomucka OII RS (pred FL) + motor 2.0 TFSI 147 kW,Odkaz je nefunkcni...Nemel by nekdo DP na motor CCZA?
4,Netesnici spoj hadicky zadniho ostrikovace,Tema na tohle tu je.je to rozpojenej spoj. Musis ho silou secvaknou do sebe. Spousta lidi to udela jen na pul a pak to hned vypadne. Nebo slepit silikonem.
4,O II pred face - projektorove svetlomety,to se snad nedela. pokud mas na mysly projekcni svetla jako ma passat a roomster
1,2.0tdi 110kw vymena rozvodov,"Rozvody by se mely delat pri 210 000 Km. A vodni pumpa je tam jedna, ta slavna rizena a druhe je pomocne el. cerpadlo.Akorat nevim, jestli se davalo u vsech motoru nebo jen u webasta??"
3,Jaky vyfuk na OI,"Mam stejny problem ,zacina mi probublavat stredni dil u 1,8T.Original ve Skode stoji cca 3700,-.Jinak jsem zjistoval jine vyrobce jako Tyll 1950,-(ceska vyroba),Bosal 3300,-,Walker 3300,-,Ernst(longlife) 2800,-.Nejradsi bych Tyll podporuji cesky prumysl a taky maji dobre raference.Bosal a Walker jsou sice vyhlaseni,ale mel jsem Bosal na byvalem aute a nic moc nevydrzel.Jeste bych sel do nemeckeho Ernsta toho chvali tuneri na nemeckych serverech.No jeste opravdu nevim potreboval bych prakticke zkusenosti s jednotlivymi kusy.Kamarad ma BMW 5 a vyfuk ma original 15 let a jeste na nem jezdi a nebubla,ale nevim co je to za vyrobce.Zkuste nekdo napsat s cim mate zkusenost."
1,Vstriky - chyba servisu?,a co sa robi ako hlavna vec ? no vstreky vybrat casto nejdu to je pravda ... ak museli ist von a ak si s tym suhlasil tak tazko nieco vyriesis
1,2.0 TDI PD rozvody,"v servisce je 150 000 to je ale docela pozde ?Nikdo Ti nebrani jit na rozvody driv.... zase kdyby nevedeli co delaj, tak by ten limit o tech 30tis nezvedali."
1,EGR Ventil,A projde to pak pres Emisni zkousku?
3,Predni tlumice - vymena,"kolega mal jeden vyteceny asi po 50tKM, ale to boli asi vadne kusy."
1,"Ucebni pomucka k motoru 1,4TSI",Zde primo 1.4 TSI 90 kW (bohuzel pouze v anglictine a nemcine) 
1,Vymena oleje v servisu,"A jak to chces vyresit? Nechat ho vypustit a nalit VW 502.00? To, ze ti nalili Longlife olej nicemu nevadi. Je jen lepsi a drazsi, nez ""obyc. syntetika"" VW 502.00.  Pri zmene servisniho intervalu na pevny ""staci"" davat VW 502.00, ale neni to zadne dogma. Muzes klidne davat Longlife dal (za tu cenu ...  ). Jenom pro zajimavost: kolik te ta vymena stala?"
1,cukani a cvakani motoru za studena  2.0 TDI CR 103kW 16V,CR nebo PD? DSG nebo manual?
1,Motorovy olej,"Ja mel tento motor v oktavce a daval jsem tam 10W 40. Davat plnou syntetiku je blbost, zvlast kdyz motor ma tolik najeto.Znacka oleje je na tobe, ja osobne do oktavky daval Mogul, ted do fabci davam shell  ."
5,Nejdou otevrit zadni dvere,sundal jsem tapec!ale nemuzu oddelit sklo od stahovackx je tam takovej plastovej cudl!nevite nekdo prosim jak se to vyndava??
2,Nezavisle topeni,Fakt jde nastavit rychlost/intenzita vyhrevu? To v SII nebylo :-)
2,zapojenie prednych hmlovych svetiel,"U Favorita se predni mlhovky spinaji samostatnym tlacitkovym spinacem na stredove konzole vpravo od pristrojoveho stitu a naslednym relatkem (samotny vypinac by nevydrzel proudovy odber dvou zarovek 55W + kontrolky). Napajeci napeti pro ovladani rele se na ten spinac dostava ze spinace obrysovych svetel (prvni seshora na leve konzoli vedle pristroju) stejne jako na spinac potkavacek (druhy seshora na leve konzoli vedle pristroju) - predni mlhovky muzou svitit jen tehdy, kdyz jsou rozsvicene alespon obrysovky. Kontrolka na pristrojovem stitu je zelene barvy."
1,Chiptuning - Zvyseni vykonu,"To byl upravovan novy SIII, tzn. jeste v zaruce?"
5,otevreni kapoty,Zkuste to ve dvou. Jeden at taha za lanko a druhy na kapotu v miste zamku zatlaci. Nekdy to pomuze. Odlehcis tomu zamku a povyskoci to.
1,Vase spotreba,"I do prace se da jet ""usporne"" Vzdalenost -18kmZ toho 64% obec (50km/h), mimo obec 36% (80km/h).Prumerna spotreba - Prumerna rychlost - 51km/hObvykle jezdim tak za 5,5 az 6l/100km"
1,"Razeni, Skoda Fabia 1 1,4 TDI 51Kw","Jako to musis citit sam, nekdy za jeden den obslouzim i nekolik skodovek s motory od 1.0tsi se kterym jsem mel jako stara konzerva nejvetsi problem, pres 1.2htp, 1.6 po 2.0 v benzinu a do toho jeste nejaka ta nafta, vzdy je to o citu a zvyku."
1,"Svicky + vymena 1,4 16V 74 kW",to je zapalovacia lista. zalezi aky mas motor ci AUB alebo BBZ lebo AUB ma zapalovacie trafo a BBZ ma cievky.
4,Typ svetla bixenony?,"Podla VIN kodu karoserie zistis vybavu,ale svetla snad vidis,ake mas."
1,Vysoky najezd kilometru,"Cus, ja ho mam teda jenom par mesicu,na tacho je 373000km,ve 370000 byla velka oprava(rozvody, svicky, civky, repase hlavy, pretesneni, vsechny oleje....), zustaly tam akorat pisty a klika, olej to nezere, takze ty jsouv poho. Ta hlava bude zakarbonovana asi u kazdeho, primy vstrik na to proste trpi, ale to se da cenove zvladnout. Rozv. retez sice vytahany nebyl, ale na jedne vacce byly o jeden zub preskocenea 2 vodici listy praskle.Trochu je problem s vyfukem, docela rezne, jako cely spodek auta, momentalne mam zadni dil svarovany, pac novej je dost drahej a jenom origo, nebo tunning.Jinak dily jsou cenove celkem normalni, az na vyjimky, treba ten vyfuk."
5,Vyhrivany volant,"U Columba to ide aj cez neho,ty mas Amundsen podla foto,skus tam cez menukurenie v klimatronicu,tam je samostatna polozka volant."
1,Mpi vs Htp,"HTP mel a ted ma MPI treba  ale je to hodne o preferencich a chce se to tim urcite projet. 44kW MPI ma  a oba jsou spokojeni pokud vim. Jednu 1.0 TSI 70kW a 1.0 MPI 55kW ma @Petr AMF a MPI si chvali.Za sebe, mel jsem (mam) HTP 40kW, ted mam 1.2 TSI 81kW. Celkem 3x jsem mel pujcene 1.0 MPI 44kW v CitiGo/UP! a pripadalo mi to vzdy hrozne slabe ve srovnani s HTP (prvni MPI jsem mel pujcene jeste v dobe kdy jsem nemel TSI, druhe dve az potom), najel jsem v nich dohromady kolem 3500km. Ale zkousel jsem to merit a temer vsechny mereni pruzneho zrychleni byli srovnatelne s tim HTP 40kW v FI. Ale ve Fabii ma MPI kratsi prevody nez v CitiGo, takze by to melo byt OK. Na druhou stranu se s tim MPI jezdilo velmi prijemne a kdyz si clovek zvykl, ze pocitove to nejede, tak v ramci beznych limitu se s tim jezdilo prijemneji nez s HTP.Co se tyce ceny, jaky mas rozpocet, nelze vyuzit nekterych akci na skladove auta? (ted jsem zrovna videl zajimave nabidky na posledni pred FL kusy v doprodeji )"
1,Spotreba 1.6 16V,"To je skoda, ja bych nezakladal nove vlakno, jen pro spotrebu 1,6. Stira se tim moznosti srovnani, ale to je samozrejme tva vec. Ja mam ted v zime dlouhodoby prumer 6,6l, ale mam bohuzel 1,4, takze se sem moc nehodim:)Hlavne, ze to jezdi."
5,Prepravni klec na psa do kufru,Dle meho nazoru by bylo nejlepsi zajet nekam kde takove veci prodavaji a primo si to vyzkouset.
1,"Launch Control - skusenosti, nazory?",No bylo mi receno to same. Po pravde to moc nepouzivam - naposled kdyz jsme porovnavali zrychleni s Alfou Romeo Veloce 280hp. Po asi 5 - 6 pokusech mi to hlasilo prehraty DSG. Nicmene treba takovy Porsche udela tech LC treba 50x za sebou bez problemu a to to jeste startuje z 5-6 tisic otacek.
1,Octavia II 2.0TDi 103kW vypina motor (zdechne),pro zacatek bych vymenil kabelaz ke vstrikum a napruzil kontakty na vstricich   Co to ma nakrouceno?
5,Huceni v interieru pri rychlosti 103 az 118 km/hod,"ano tohle medelalo predni okno- vyresil jsem to cernym silikonem. Vyplnil jsemmezeru mezi oknem a strechou a to same jsem udelal po bocich .. mezi okne a A sloupkama - tohle posunulo hukota nad 130km/hdalsim zdrojem hluku je tesneni mezi prednimi azadnimi dvermi. Pokud otevres dvere u ridice, podivej na se zadni dvere v miste B sloupku. nahore je tesneni ylomene (nekdy byva i praskle) podle tvaru dveri. tenhle lom staci vyhladit obycejnou izolackou - cernou a pak to same na strane spolujeydceDalsim zdrojemvireni je mezera na dvercich na B sloupkumezi chromovanou listou a cernym lesklym dekorem. opet staci vyplnit a vyhladit cernym silikonem - predni i zadni dveretyto drobne upravy moje auto neuveritelne ztisily ... ted uz huci jen pneu "
1,Cukani CRMB - zmeny pocatku vstriku,"Zdravim, ja mam presne tuto istu motorizaciu aj pohon a robi mi to hlavne pri 2. rychlostnom stupni a len pri jemnom zrychlovani. Obcas to urobi aj na 3ke ale len velmi jemne. Ostatne prevody v poriadku."
6,Samovolny reset Trip a cas,No ted nevim jsem marod tak auto nejezdi )
1,Po vymene olej. cerpadla nestartuje.,".........a zacal rachtat motor.to asi mluvi za vseNo abych taky trochu poradil, zkusil bych zmerit tlaky, vic asi nebudepotreba"
2,Alternator,"podle toho co pises to vypada na vadny alternator,par takovych jsem uz videl,co davaji male napeti,nekdy je to velka dioda v mustku,nekdy pomocne diody,muze  byt i vadne vinuti.zkusil bych jeste jiny regulator .jinak novy altik sezenes kolem 1500 (neznackovy)"
5,Osvetleni zadnich sedacek,Me se teda libi i ty polstarky 
1,DPF (Filtr pevnych castic) - problemy,Byt tebou tak ho rovnou necham radsi vyndat 
4,Sterace,"nejlepsi je zase original, vlastni zkusenost"
6,Tlacitko vyhrivani volantu zapina menu klimatizace,tady jen zjistis estli se te tyka servisni akce
1,Svicky 1.2 TSI,"60 tisic km, alebo 5 rokov, podla toho co nastane skor. A priprav sa, ze sviecky do TSI su pomerne drahe, ceny su od 13  za kus."
1,1.3 mpi 50kw - zadrene saci ventily,Jde ti olej do vrsku? Neni pricpany kanalek?
6,"Bolero - Bluetooth - hlaska ""Telefon nie je k dispozicii""","1 hour ago, noaid said:A jsi si jist, ze neni problem v telefonu? Zkousel jsi jiny?Nekdy se u mne stava, ze je treba mit telefon probuzeny aby se pripojil k autu a prehravac v tlf se dal spustit,Dale se na telefonech stava, ze nektere funkce prestavaji fungovat spolehlive, kdyz je v telefonu nainstalovano mnoho software, ktery tuto funkci pouziva, zvlaste u pomalejsich telefonu. Mi sveho casu takhle blbla i GPS.Dale cinske znacky maji mene spolehlivy sw, alespon kdysi to platilo, ted nevim, mam Samsungy.Som si isty :-) je to uz druhy telefon, momentalne Samsung A5. Ale opat zdoraznujem, nejde o problem sparovania telefonu s BT. K tomu nemoze v tomto pripade ani dojst, pretoze samotna sluzba Bluetooth je nedostupna, neda sa vypnut ,zapnut - je tam len ta hlaska a da sa kliknut iba OK. Mne to pride akokeby system nerozpoznal, ze ma BT jednotku a tvari sa, ze tam nie je. Staci ""restart"" vypnutim motora, otvorim a zavriem dvere (vypne sa radio)a cca o minutu nastartujem a vsetko funguje. Ako da sa s tym zit, len ja neviem, ci sa to nemoze casom zhorsovat. Auto v zaruke este chvilu ;-)"
1,"Motor 1,2 TSI (63 a 77 kW)","vraj hej, ved sa o tom diskutovalo aj niekde tu ako aj na garaz.autorevue.cz  ..nie je vsaku uplne  jasne v akych vykonovych parametroch bude k dispozicii  vo F/R .. hovorilo sa ako o nahrade atmosferickej 1,6 s vykonom 77kW ako aj o verzii 64 kW .."
2,Kodiaq - vadny spinac elektrickeho ovladani oken u ridice,"obcas mi to taky takto zlobilo. Ale asi vzdy kdyz jsem neco spatne zmacknul.Muzes zkusit vyjet okynkem az do krajni polohy dolu a nahoru stisknutim a drzenim dokud se nezastavi v krajni poloze samo?Pote normalne jak jsi zvykly druha poloha a pustit, jestli se chytne?Mne to takhle pomohlo,"
1,Teploty oleje 1.6 tdi v zime,"Tak snad u vsech dieslu je normalni, ze teplota oleje v mrazu je nizsi. Topeni je ohrivano vodou a ta pokud ma 90 stupnu, tak nemuze topit hur. Mi na Octavii co jsem mel predtim ani teplota vody nevystoupala na 90, takze u Rapidu vidim urcite zlepseni. Zakryti masky je nesmysl, pokud ma voda 90 stupnu. Motor je ochlazovan hlavne nasavanim studeneho vzduchu. Pri akcni jizde turbo vzduch stlaci, takze ohreje..."
3,Brzdy,A co posilovac? To by chtelo okamzite do servisu brzdy jsou to hlavni na aute. 
1,Grafy / krivky vykonu motoru / Typy motoru,"1,4 (75 PS) - AXP1,6 (75 PS) - AEE1,6 (100 PS) - AEH, AKL1,6 (102 PS) - AVU1,8 (125 PS) - AGN1,8 T (150 PS) - AGU/ ARZ/ AUM/ ARX1,8 T - RS (180 PS) - AUQ2,0 (115 PS) - AQY"
4,Navod na dorabku aut. sklonu (nivelace) xenonov na octavia II,"ahoj, poslal ti niekto tie schemy? mam nakupeny material a idem sa do toho tento tyzden pustit aj ja. Ked si to robil mozes mi poslat aj dake foto z prestavby, hlavne kade a ako pretiahnut kable z exterieru (motorovy priestor) do interieru a do ktorych svorkovnic ich mam pozapajat. Ja schemy mam nastudovat ich idem zajtra ale vzdy je lepsie ked mam radu od niekoho kto to uz robil predomnou. D"
3,S3 silentbloky stabilizatoru predni naprava,Na stabilizatorech jsou nejake silentbloky?? Stabilizatory (predni i zadni) jsou ulozene v gumovych pouzdrech ne?
1,"Vymena ""Napinace retezu"" a klepani pri volnobehu","Nebylo by mozna od veci napsat typ motoru, rok vyroby..."
1,DPF,"Myslim, ze tento motor pouziva ""suchy"" DPF, takze bez aditiva. To byvalo snad jen u starsich Superbu, oznaceni motorizace uz nevim."
1,Yeti 103 kw 2014,"Teplotu motoru, respektive vody neber podle budiku. Je silne utlumenej. At ma voda 80 nebo 100 C tak budik bude ukazovat 90.A pazvuku je sirokem pojem. Nahraj ho a pak se to da ricku priblizit co by to delalo. Takle to muze bejt milion veci."
1,Zkontrolovat spojku - check clutch,"Muze byt cidlo vymacknuti spojkoveho pedalu, bez vyslaple spojky (u automatu brzdy) nenastartujes, tipoval bych to, jednou kontakt na spinaci je jednou ne, proto jednou nastartujes jednou ne"
1,TSI vzdy 2 vyfuky?,S3 FL 1.5 TSI uz ma iba jeden.
3,"Skoda Karoq - DCC, Progresivni rizeni - ano, nebo ne?","DCC mam a je na to tezke odpovedet. V drtive vetsine jezdim na normal, comfort je sice prijemny, ale jen na pohodovou jizdu a klidny prujezd zatackami. No a na sport si to obcas dam, kdyz se chci trosku rychleji projet, auto pak pekne sedi. Takze zalezi asi na tom, v jakem rezimu chce clovek nejvice jezdit. Ja investice nelituji, ale neni to asi nic nepostradatelneho. Progresivni rizeni nemam, tak nedokazu posoudit."
3,brzdy,"urcite bych se minimalne zeptal v servise. Ja mam od Vanoc Kodiaqa a za prve brzdy coudi jako prase, mam lemy cele cerne a za druhe je brzdny ucinek nevalny se mi zda. Musim poradne zaslapnout brzdu aby to vice brzdilo. Nyni pojedu do servisu, tak se zeptam."
6,Vymena stavajicich repro za zvukove lepsi,"Pozri,najprv vytlm,zvladnes aj sam za par drobnych...a ak nie...repro vymenis ako dalsi level"
6,Bezdrotovy (wireless) CarPlay v SR,"Tak to su teda poriadne zle spravy Auto som kupoval ako skladove vozidlo, vo vybave malo uvedene len SmartLink, takze pravdepodobne problem bude v tom, ze je to len v praxi nepouzitelny kablovy SmartLink. Pride mi absurdne pri kazdej jazde pripajat kabel, hlave pri kratsich jazdach po meste. Nehovoriac o tom, ze Apple pravdepodobne o rok (podla odhadov dostupnych na internete) zrusi kablove pripojenie na iPhonoch uplne a teda nebude existovat ani teoreticka moznost pouzit CarPlay navigaciu..."
2,LED denni sviceni,"co trbea zkusit funcki hledat? staci napsat LED denni do hledani a najde ti toho fakt spoustu, treba:a nebo rovnou i prodej:trvalo mi to asi 15 vterim a nejdyl to kopirovani linku, to se to fakt nikdy nenaucite, napred hledat a pak psat, potrebujete to mit vsechno predkousany??? "
2,"VAG/VCDS, kabel Fast KKL - USB,nebo HEX-CAN - diagnostika pro OI","Podle me ti na Octavii I staci kabel Fast KKL ( tedy kabel s rychlou komunikaci a diagnostikou pomoci dvou K linek), Hex-Can je urcen pro novejsi auta koncernu Volkswagen (Octavie II, Golf V atd.) samozrejmne starsi auta s nim jdou take diagnostikovat (KKL podporuje take), ale na O1 je zbytecne drahy, protoze diagnostiku po CANu Octavka 1 ""neumi"". Co se tyce verze programu..v tom mam trosku disco...takze to ti musi poradit  nekdo jiny..."
1,"1.9 TDI 81 kW nejede jak ma, maly vykon","  Mam dotaz. Vlastnim Octavii 1.9TDI 81kW, rok vyroby 2001. U teto Octavie mam maly vykon ikdyz jsem vymenil vahu vzduchu a turbo. Auto nejede vic nez 150km/h a to se musi premahat aby to na tuto rychlost vytahlo. Je i vysoka spotreba cca 9-10l/100km. Diagnostika nehlasi zadne chyby. DikyZkus zaradit vyssi rychlostni stupen    Jinak nevim. Jeste jsem slysel, ze auta mohou jezdit na nejaky nouzovy rezim, kde nemuzes vyuzit plny vykon auta, jestli to nebude neco s tim. Ale jeste ani diagnostika nic nehlasi, tak nevim, mozna porad jezdit a neco se tam zachvilku rozsviti.  "
5,Prezka zadniho pasu zalezla do navijaku,"Tak o tom som v zivote nepocul... Mozes pridat foto, ako to vyzera?"
1,Vysoka spotreba oleje OII 1.6 MPI,"do 1.6 75kW, se ma pri vymene nalit 4,5 litru oleje pokud si dobre pamatuju , takze pokud jsi tam dal 4 mohlo by to byt tim..."
1,2.0TDI 110kW /DFGA/,"Mam skoro rok Kodiq s motorem 2TDI 110kW 4x4, jezdim se spotrebou 6 - 7 l. S autem jsem velmi spokojen. Kodiaq s motorem 140kW ma jen automatickou prevodovku a tu ja nechci. Mam najezdeno 28000 km, olej jsem nechal vymenit na 15000 km.Jak to je se zarukou od Skodovky po nacipovani motoru. Kdyz to dojde na servisni prohlidku neprehraji Vas SW? Dokazi zjistit zmeny v SW nastaveni na dalku...Pred Kodiaqem jsem mel Octavii 1,6TDI a byl jsem s ni velice spokojem. Po zaruce jsem ji dal cipnout asi na 95kW a 290Nm. Na motoru to bylo velice znat a spotreba malinko klesla na 4,8 - 5,8 l.Dekuji a preji prijemny den."
1,"Motor 1,0 81kw jemne vibrace do volantu","Uz se to resilo zde:Obecne tento motor samozrejme vice vibruje. Jestli to je normalni nebo ne v Tvem pripade tezko od stolu soudit. Zkus si projet jiny Rapid s timto motorem, jestli bude nejaka zasadni zmena."
1,Chiptuning 1.4 TDI,"www.cimbu.cz  jukni tam. a pokud se domluvi dalsi spolecne chipovani, tak te to vyjde na polovic. Nekde seto tady organizuje. Co vim, tka se hlasilo zatim asi 5 lidicek. Jukni do vlakna v chipu. Je nekde tady."
1,Chyby 004759 a 000136,"Resi se to pod kapotou. Pokud jsi z Prahy, zkontrolujem, pokud ne, tak za nekym dobrym.Pokud nejde o nahodu, tak jsi nejspis natankoval palivo s vodou a Railpumpa je KO.Muze se take jednat o velky najezd km a bezne opotrebeni. Maly tlak paliva na liste zpusobi i druhou zavadu.Malo nabiha turbo, tudiz pise maly tlak."
5,Odkladaci priestor namiesto multimedii,To dnes u takoveho auta jeste existuje?
2,Alternator O1,silnejsi altik ti vadit urcite nebude...
1,Prestavba BVX na LPG ???,"Ahoj, na zacatku roku jsem si prestavoval Passat B6 s uplne stejnym motorem ve verzi 4motion. Nechaval jsem si to delat tady. Jezdi mu tam hodne lidi takze budou urcite ok. No a k tomu provozu mam 50L nadrz a dojezd tak zhruba 520-530km (tankuji ale radsi driv cca pred 500km). Spotreba je takova, 7,2L/100km LPG a 2,3L/100km benzin (101 oktanu) toto mi pise aplikace do ktere si pisu naklady a tankovani. Ale mel jsem problem s termostatem takze ocekavam ze se to zlepsi s tou spotrebou benzinu. Na jednu nadrz benzinu (cca 62L) natankuji zhruba 6-7 nadrzi LPG. Uz mam najeto cca 6000km (auto ma 280 000km) a s plynem jsem jeste nemel problem (musim zatukat)."
2,Superb III: Automaticke zavirani kufru obcas nedovre,Mel jsem to same a na zaruku byl vymenel zamek kufru...
1,"Ukazatel teploty,netopi","Dle symptomu to bude termostat.Temostat ma OEMcislo, cidlo teploty050121113C."
1,1.6FSI cisteni skrtici klapky,nikdo necistil skrtici klapku v 1.6FSI?to jsem si zase koupil exota 
3,Vydrz brzd,"Me to menili za stavu cca 75.000km, provedenavymenaprednich brzdovych desticek a kotoucu, vymena zadnich brzdovych desticek. Letos v lete (za stavu cca 120.000km) pocitam, ze budou menit predni desky i kotouce a mozna to same vzadu."
1,snizeni volnobezne davky paliva,u pdcka motor prispusobeni kanal 1 musis zadat login a jde upravit jen mirne
5,Drziak v Kufri,Bohuzelje to soucast toho zakrytovani(bocnice).Vymenit jedine cely dil.
5,Vymena budiku z ROOMSTERA/FABIA II do FABIE I,"Myslim, ze to delal Bobik. Zkus mu napsat SZ."
1,5-rychlostny alebo 6-rychlostny?,"Rozhodne 6q... Vykon je dosazen jinym softwarem ridici jednotky motoru. O zivotnost motoru se nemusis bat. Ten zbytek auta casto prezije. Priplatek 30k za to rozhodne stoji.EDIT: diky za opravu, tak opravdu tam jsou rozdily. Cekal jsem, zeto bude jako v pripade vykonovych verzi 1.2 TSI."
3,Letni pneumatiky,"Ja uz letni sezonu zahajil, takze Ti je muzu otestovat :-D"
1,odvetravani nadrze,Tam tezko hledej ventil odzvdusneni nadrze je to eletroventil ktery zlobi
5,Original loketni operka - dodatecna montaz.,"Mozna bych hledal v casti fora Octavia II, bude to obdobne a je tam vice prispevku "
