4,Vymena halogenovych svetel za xenony/bi-xenony u pred FL Rapidu,"Svetlo je jen jedno cislo 5JB941017A a 018A. Do 1.9.2014 byly jeste 015A a 016A, ale ty jsou vyrazeny z vyroby a nahrazeny temi prvnimi. Kabel byl plug and shine, nic se nezmenilo. Zadna RJ nikde v Etce neni napsana. Ono porad si ty lidi mysli, ze je to plnohodnotny xenon a musi to byt ostrik, nivelace a ridici jednotka nebo predradnik. U Rapida tomu tak neni. Uspory uspory uspory a pritom to to auto pozvedne na vyssi uroven {ktera jinymi problemy je srazena zpatky tam, kde byla pred tim}.ok, diky, myslel jsem si to, osobne si myslim, ze tahle varianta low xenonu jako ma Rapid je skvela vec pro auta tohodle segemntu nebo cenove kategorie..."
4,Nalepeni RZ / ramecek RZ,"jj, ja je dal pryc, protoze dost vycnivaly. Ale nevim, jak je to u OIII, ja to delal na OII."
1,Rozvody,"jj, je to 1,9 ale  2004-ka, takze problem s 2ma kladkama asi nebude Sam to delat rozhodne nebudu, mam to domluveny s kamosem v servisu.Na remeny jsem se ptal servisaku a kazdy mi tvrdi, dokud na nem nejsou nejake znamky trepeni ci jineho opotrebeni tak ze je nemeni, tak nevimNa ten tlumic vibraci se kouknu. Diky A co kladka na klime? Ta se nemeni?"
1,Zivotnost motoru,"Sem vkladejte co a po kolika km va na tomhle motoru odeslo do vecnych lovistMuj otec si zakoupil Yety 1.2. Prvni dojmy byly velice pozitivni. Auto ma asi 6 mesicu, najeto 7800 km a u auta totalne odesla spojka. Tak zavolal servis asistanc, auto si odvezli a pak prisla studena sprcha  .volal skoda servis ,ze kompletne shorela spojka a zavadu neuznaji na garanci.ze si to zpusobil sam stylem jizdy .  Tak docela drahy svezeni .Otci je 60 let a jezdi zhruba 40 let .Skodovce asi dochazi kacky ,tak se z lidi snazi tahat penize jak to jen jde.Tak auto je jiz opravene ta sranda stala 22 tis kc a jaste si nestydeli nauctovat odtah.(kdz ptacka lapaji tak mu pekne zpivaji"
2,Nefunkcni elektrika,To spinaci rele se jmenuje J680 a spina spoustu obvodu do J519. Ma i svoje specificky zapojeni pro vozidla se start/stop. Asi tady nekde bych zacal s hledanim priciny.
2,Predni blinkr - vymena zarovky,"pravda ale je,ze tie ziarovky sa nemenia skoro vobec .."
4,Vicko od nadrze,"Diky. Tak to se tedy modlim, aby me auto melo skluz. Rad bych standardni stahovacky a standardni vicko nadrze, ne ten paskvil, ktery tam davaji ted...Oni snad do Rapida planuji normalni vicko nadrze? Neverim."
2,"Climatronic - zavady, problemy","Takze pripad je u konce a ja mam od vcerejska v aute novy originalni dil - klima kompresor. Moje spoluucast na cene nahradniho dilu byla 20%, zbytek sel na naklady vyrobce. Prace jsem si hradil sam a co se tyce vyreseni teto kauzy, tak ja jsem spokojen.Na nahradni dil jsem dostal plnou 2-letou zaruku."
2,Kodovani Kamiq,S navigaci lze aktivovat cteni znacek.Jinak pro Kamiqa je vhodnejsi pouzit mozny seznam uprav pro Scalu(z duvodu shodnosti z hlediska pouziti jednotek):
1,Divne zvuky,Vlnovec u V6 tdi?? velmi vzacny ukaz.....
1,2.0TDI 110kW /DFGA/,Toto tema neni a nebude o cipovani a s tim souvisejicimi problemy.
1,Vyfuk s el. klapkami,"Superb je auto trochu ineho,kludneho a komfortneho jazdenia,takze takato raroha,ci uz vzhladovo,alebo zvukovo mne tam velmi nereze."
2,Yeti vymazani - inspekce nyni,"Diky za napovedu.Skoda Yeti r.v. 2016 Active s obycejnym palubnim pocitacem (bez Maxi Dotu a Infotanmentu): Vypnout zapalovani, drzet prave tlacitko u budiku, zapnout zapalovani, chvili podrzet a bez potvrzovani se vynuluje vymena oleje. Kdyz jsou navic zapnuta vystrazna svetla, vynuluje se servisni prohlidka."
5,Drziak v Kufri,"Na trojuholnik ? fuuu, tak to som nevedel ... clovek sa stale uci :-) Diky za pomoc"
3,Letni pneumatiky,"pred 59 minutami, Jan R. napsal:Ja vezmu Barum Bravuris.Mam na F2 Bravuris3 a hodne me zklamaly, nedrzi na mokru ani na suchu(rozmer 195)a spotreba mi prijde vysoka. Ted jsou myslim nove Bravuris 5, ale osobne uz je asi testovat nehodlam."
2,Front Assistant,tak potom to funguje aj mne tak. Ale nic moc teda od skody. Dnes situacia na dialnici a asisten hucal ci brzdil neviem ale moja reakcia bola rychla takze je funkcny
5,Drzak na mobil,
6,Nabidka Shop na infotainmentu Columbus,Momentalne je tam jen dokoupeni vic barev ambientniho osvetleni myslim za 1400kc. Jinak nic vic
2,"Tempomat facelift (FII, R)","Myslim si ze to uplna kravina , tempomat si budu nechavat delat asi do 14. dni a jestli by to delalo , tak to tomu co me to bude delat, omlatim o hlavu. Ale taky bych radeji odpoved od nekoho co ho jiz ma  "
6,Nehraje leva strana,"Co nastaveni v radiu, nehral si s tim nekdo?"
1,olej ve tretim valci,"Pise, ze svice je cerna uz po 100km, po ocisteni pry dobry, asi na dalsich 100km ...Zkus je vyndat vsechny, nepoplet mezi sebou poradi a porovnej navzajem, pripadne vyfot a postni sem.Nespaleny olej v zavitech svice je taky doby neignorovat, proste je prohlidnout detailne "
1,Vymena termostatu teploty chladici kapaliny,"Takze to tak komplikovane neni? On ten termostat vcelku funguje, sice srazi tepltu na ca 80C, ale teplota oleje se drzi okolo 90C. Ani v lete na dalnici pak neukazuje vice jak 95C (vyjma, kdy jsem za Yetim tahnul dalsi auto, tak jsem se dostal v tahlem stoupani na 110C), ale beru to jako nutnost v budoucnu, tak se na to pripravuji, hlavne, psychicky. "
1,skubani motoru 1.6 TDI 77 kW pri 2000ot/min,"Ano, jedna se o CAYC motor, 77kW..."
1,"Olej do prevodovky 2.0 TDi 103 kW, 6-ti stupen manual","V 21. 5. 2020 na 16:32, atlan napsal:Lebo uz tu par ludi vyskusalo dat nieco ine, a zvycajne to nebolo ono, blbo to radilo.Navyse od isteho roku skodovka pouzila ine materialy na synchrony a tie vyzaduju speci primesy v oleji res. Niektore veci ten olej nesmie obsahovat.Aby si nakoniec neskoncil tak ze vymenis 2x raz za milers a dryhukrat za original.Z hladiska toho ze olej sa meni raz max 2x za zivotnost auta, to taka tragedia za origo olej nieje.Diky za vysvetleni"
2,cidlo venkovni teploty,"Nejsou to originaly, ale druhovyroba DE."
1,Octavia 1.2 TSI skubani motoru,"Muze to byt cokoli - regulace turba, vstrikovaci ventil, nejaka chyba v zapalovani..."
1,"1,8 TSI dvouhmotovy setrvacnik","Ne to ne, snazim se jezdit minimalne na 1500ot a vice! Spise to tocim blize ke 2000ot."
1,prevodovka problem s razenim,ok dobre diky jeste jednou moccc:) dam vedet jak to dopadlo oleje tam je dostatek tak se to zkusi projet a uvidi se
5,Spojkovy pedal,"A teda servis nebo ne? Jestli to necemu vadi... Do servisu budu muset objednat a to musim v 1 odpoledne v patek jet... Klidne to tam dam potom, ale jestli z toho neco upadne, nebo tak... Kurnik."
6,Amundsen-problem s pripojovanim telefonu,Vymaz a reset sem udelal a zkousel z tremi telefony (Samsung a Asus) a nic.
2,virtual pedal - nefunguje,Spravne nastavit.
3,Zimni pneu,"Presne tak,na zimu co nejuzsi"
1,"Motor 1,0 G-TEC SKODA Scala","Osobne nepovazuji vykon 66kW za nejaky zasadni problem, na beznou jizdu to bohate staci. Jako limitujici bych videl spis jen 145Nm, v absolutni hodnote je to fakt malo. Otazkou nicmene zustava prubeh, pokud bude konstantni v hodne sirokem pasmu otacek, mohlo by to byt akceptovatelny.Dalsi veci je cilovy zakaznik - tim asi v tomto pripade nebude firemni uzivatel najizdejici hromady kilometru, ale spise setrny a ekologicky smyslejici privatni zakaznik postarsiho typu, kteremu by tohle mohlo bohate stacit. Trh ukaze."
5,Ozonovy generator / klimatizce,"V 7. 9. 2019 na 19:56, AlikP3 napsal:zvazujikoupit ozonovy generator za ucelem dezinfekce klimatizace.Mohl bych se zeptat na vse zkusenosti/doporuceni ? Ma to smysl ? Opravdu mne to zbavi pripadne plisne v klimatizaci ?Mam ten PROFI OZON GO-3500, mel jsem loni v lete(cervenec,srpen) na starem dome neustale alergii(asi ze starych podlah), cisticky vzduchu pomahalyjen na chvili, jen co jsem to vypnul,tak mepo par hodinach zase braly salvy kychani. Zakoupit ten ""ozonator"" me prijmulo az to, co jsem odpalil jednu cisticku tim, jak jela 4 dny v kuse po asi dvoumesicnim uzivani. Reklamace sice probehla zaslanim noveho kusu, ale nez stihl novy kus prijit, dostal jsem se k tomu ozonatoru.Zabilo to vsechno, po aplikaci cca 120 min a vyvetrani muj nos nezaznamenal zadny alergen, ktery by medrazdil. Pouzivam to i ve dvou autech a jedno auto to zbavilo i smradu ze psa.Jestli ti tam uz neco roste na vyparniku, tak se to musi mechanicky odstranit, ten ozon ti to sice zabije, nebude to nejakou dobu dal rust, ale nevycisti to. Asi by se ted hodil obrazek pokrocilejsiho stadia na vyparniku...V mem pripade to v autech teprve zacinalo zapachat, po aplikaci ozonu tu zatuchlost uz necitim a staci mi to pak jen provonet takovymi temi polodezinfekcemi(Sheron,Sonax - vse co ma tech 100-150ml a dava se to za sedadlo a necha se to vystrikat cele se zapnutou vnitrni cirkulaci).Ti co to maji uz v pokrocilem stadiu, tak bych jim pred vymontovanim vyparniku doporucil jeste vyzkouset od Den Bravenu nebo od Wurthu ten 400ml sprej(pena)s tou hadickou...melo by si to poradit se strednim znecistenim na nejakou dobu a pak pravidelne (jaro/podzim) aplikovat ozon jako predchazeni tomu.Azbudu mit cas, poslu tu obrazek navoduod vyrobce, jak postupovat v pripade aplikace ozonu.A po desti to teda rozhodne nevoni. Kdyz prijdes do prostoru, kde byl cerstve aplikovan ozon, tak je videt takova lehka mlha a dost neprijemny pach. Mouchy mezi zaluziemi byly KO na parapetu, kdyz jsem se vratil. Jetreba pak vetrat alespon 30 minut."
1,Fabia 1.0 TSI upravy - chip - pro vsechny motorizace,"Pekne, je tam v potencialu nejaky podstatny rozdil oproti 1.2 TSI?"
1,Termostat,"1) technicky nenarocna / casove narocna 1-4h zalezi na zrucnosti- sundas vzduchovy box, probojujes se pres hadice az k plastovemu bazmektu na bloku motoru pod tandemovou pumpou je to v mistech nad setrvakem.2) viz bod13) 1/2 ji stejne vytece ano vypust ji vsechnuad. Nekupuj samostatny termostat ale komplet zapozdreny v plastu. Plast se totiz deformuje a kdyz vyloupnes stary a das tam novy, bude ti to tam potom stejne unikat..."
6,MIB1 -> MIB2,"Taky o tomto uvazuji , uz jsi to provedl?Co bylo potreba vymenit? A na kolik to vyslo? Dik"
1,Vase spotreba,"od 28.11.2013 najeto 9.790 km... prumerna spotreba 7.0 l/100 km. v obci 50, mimo 100 - 150, dalnice nejcasteji 160 - 180, k veceru pak po D8 casto pres 200"
4,Oprava prahu,"No stalo to 5tis a to tam dali jeste slevy.resil jsem to v origo servisu protoze to je prakticky novy auto, jeste v zaruce,...Prikladam fotku co tomu bylo. Do dneska nechapu proc ale zhouplo se mi toto na tom heveru co je v aute a hever to tam odrel. Tech sprostejch slov co ze me padalo to by dalo na slovnik :-)"
1,Vase spotreba,"Ano mam 4x4 DSG, Koukal jsem na ty prumery a jsou to vetsinou jizdy po meste, takze ty to hodne snizuji. Jinak delsi trasy jsou OK. Jinak jezdim vetsinou podle pravidel, a v Nemecku je adaptivni tempomat vyborna vec. Je to tam samej radar."
1,"delsi toceni motoru nez naskoci, verze 66kW","Vag bobo: spatne ctes. 1,6 tdi cr"
4,Chrom maska,V cervene to medovi slusi
6,Laura na prvych kamiqoch," Myslim, ze se za cca 400,- doplacelo hlasove ovladani, neni to ono? Mas to ve vozidle? No ja som si to bral ako testovaci voz, tak neviem co vyklikali v konfiguratore alebo nie. Da sa to inak popripadne dodatocne dokupit?Gesendet von iPad mit Tapatalk"
2,Nefunkcni/pomale vyhrivani zadniho i predniho skla,"Vse tomu nasvedcuje (L&K, tlacitko na klimatizaci a vzhled skla), ale muze byt nekde porucha. Nicmene sklo se nerosi. Zkousel jsem zapnout cirkulaci vzduchu a zapnout vyhrivani skel.Bocni se orosila a celni a zadni ne. Takze to neco dela, ale jakoby to nemelo dost vykonu na rozmrazeni. Vetsinou zapinam Webasto tak 15 minut pred odjezdem a to stihnou vsechna skla roztat. A pochybuju, ze vyhrivani skel jedes Webastem. Toby ta baterka moc dlouho nevydrzela."
1,vymena spojky POSTUP,Panove ja bych jeste u teto akce vymenil pistek ktery to tlaci  Stoji kolem litru asi...  Presne jak se jmenuje vam nereknu to bych musel zjistit na netu 
5,Zcela (vodorovne) sklopne operadlo spolujezdce,Od kdy se to dodava a jaky je pls vybavovy kod?
1,Tlak oleje (chybove hlaseni),"A taky bych zkontroloval vyvazovaci hridel cerpadla, kdyz to bude dolu. Odchazi ten sestihran, ac tomby asi spise hlasilo nizky tlak."
1,2.0 TDI PD 103 kW - motorovy olej,"jeste jsem zapomnel rict, ze se jedna o verzy s paketem pro spatne cesty. Takze presne nevim zdali kvuli spodnimu krytu motoru nebude pripadne vypousteni oleje nejaky vetsi problem. Uvazuju, ze tento zvysenej podvozek vymenim za normalni nebo mam ted nabidku na novy podvozek kompletni tlumice vcetne pruzin a dorazu z octavie rs II. Pujde tam bezproblemu prehodit pripadne jak velke bude snizeni? Nebo myslite, ze 75tis a 4 roky provozu po Praze jeste neni potreba menit tlumice?"
5,Drnceni plastu a pazvuky v interieru,Dnes jsem podlepil jeste vic podlepeny casti z minulych dnu. Snad uz to bude dobry. Zitra vyzkousim.
1,Rachtani pri seslapnuti a naslednem ubrani plynu,Mne to robil mierne nacaty zotrvacnik. Po vymene zvuk zmizol. A to mam teraz 239tkm.
5,Potah na volant,"myslim, ze takovy nebude.."
4,Cerny znak Skoda,Ja mam Superb 3Znak z odkazu je presne na Tvoj S2Ale aj tak... Znaky na S2 a S3 maju rovnaky priemer 90mm
1,Vstriky - protokol - vse spatne? Pry nelze repase...,"ono je to o tom nesahat na to comu nic nie je , zlozil by som to tak ako to bolo a dal nove tesnenia a skrutky , takyto protokol som videl prakticky v 99% pripadoch"
4,Samovolne OTEVIRANI 5. dveri,Tam se chystam koncem tydne
